order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
703359d488d995c6946075bc152b81c0,1,efc81bd5faeee76dfc322f79ffe69b20,bb3c819ca5ffead38f4f0790fe264572,2023-06-05 19:31:36,899.0,63.43
703359d488d995c6946075bc152b81c0,2,06348e90507a6060c8900d91ccf1ee6c,c27882834449dae0abfd3d468b443804,2023-06-01 19:31:36,3049.0,67.07
7c225ebcd270df9b1b347f5e795807d1,1,86a3659aba1b461f734611bbb7672697,bfc190ab089361ae80ec143d780e24d4,2023-10-17 17:51:40,22099.0,306.47
7c225ebcd270df9b1b347f5e795807d1,2,edad12841906f3e66a6b88c3445229e4,de1e130ebb51f6e2061aff339e2fd9fd,2023-10-15 17:51:40,1299.0,77.69
11df74b32592c549a5fef52604ada5a8,1,c8453a97458b409cdf0b80732f604112,8b32a1f245b0ff092e7bc1537fc0ae48,2023-10-20 23:04:24,14249.0,239.24
200e431f0c027a86e60ddbfbaf8307be,1,3cbdffd9727f4788318d69c22863419d,2bf2d01de40a9dff7970520d0184748d,2023-12-08 22:35:24,9199.0,224.29
cc3bc04f8bf504f6a3d5ace508f6d37d,1,949be55f2653876a46b9622580f27b95,5a8c877052da7d9cd4b07b9beef0902e,2024-03-23 15:15:19,5949.0,167.83
dda1d105653cffe38461dbd43563def9,1,f83f8a74d7558eebfb2e8096fed1be4d,c71885a5c380ea582ec874e72118149e,2024-06-09 17:10:45,37899.0,444.52
05abcaeffc28027e0d37fb03e14c2965,1,392bca7203a14132e63a27895d980286,be110fdcef4960b3021bd0532b481ab0,2024-07-20 16:26:19,1649.0,138.49
d2aaa6630154f84cf7d9eace7c9131cf,1,c6b6898e2fb403fc6defab67dfb1815e,cd68403486f10595feb39bdd6de4b051,2024-10-18 22:03:12,1899.0,168.62
d2aaa6630154f84cf7d9eace7c9131cf,2,f608a8eb25ffcb950bcf6ee588d3ff01,348e59a100ff662334a91d89042d2702,2024-10-18 22:03:12,20499.0,295.93
95892501289bede9b0a00b4eaaf2fc2c,1,d341f69b520704836817e5e20a0d8e2e,f5aeb74098900567675bf03a4bd990a6,2024-12-18 20:14:12,4799.0,198.05
95892501289bede9b0a00b4eaaf2fc2c,2,1163b83e3f1e3fc4fa29e469bb7c9dd2,17998d1ee239cac60c4bdfe55bd713fb,2024-12-18 20:14:12,16699.0,210.81
b7141b4268352e10d6983b22429f4c4b,1,47952f26e7bb1ca95b86ef2bb04b6201,5bded0eb386e2ef5544bc856a1dc1cb3,2024-12-22 15:58:06,45399.0,542.8
357fa80559fb074aa9f42721929e2708,1,b9965533ecc2f12351ca076d2a4c786a,1dff4666c536d97c997a17b8f4baa6ee,2023-05-29 23:11:20,2599.0,25.99
357fa80559fb074aa9f42721929e2708,2,9955b3ef2320623dd424fcdc20ecd13d,8d6c6d36b5ae5cfd1fbcd8c25cda96a4,2023-05-28 23:11:20,2349.0,43.25
084daa58d102ce44b11f36f965fc27eb,1,4568f664554b618126a6f44610af6c30,79d84785cd4ad61fea1346775c70a46f,2024-11-23 20:28:18,3399.0,43.56
243427d32390ca0418433a1fdebcbf21,1,f7849d2cbefe16e8541b5a6d39bbf580,24d1cc1e218ac9e8c0586058f8d124cd,2024-07-02 15:27:57,10049.0,136.72
243427d32390ca0418433a1fdebcbf21,2,ee0fc1aa20c85faf3aa548145d958582,7310c1141b10326fbb497366e4d8ce55,2024-06-30 15:27:57,1499.0,95.23
243427d32390ca0418433a1fdebcbf21,3,697f9e34ff13c613040c51272c8781d6,00dd7485f8401914d916e60b8d4eeb7b,2024-07-04 15:27:57,12199.0,142.57
c6dfd081da49c6122555d7d064c674e8,1,0d231c495775e96b935871b30be2e3cb,114f9c698479a868cdd6111db03bd48c,2024-11-11 20:30:40,509.0,53.86
c6dfd081da49c6122555d7d064c674e8,2,4b7d7e9a8400ccb693b3000ec26c3573,26f444759bf8cccbde9700aa993eafc7,2024-11-11 20:30:40,52149.0,595.25
c6dfd081da49c6122555d7d064c674e8,3,f4da91a754267b20aec755fe4b459eb4,68be078698ec1fd6a1390b48eebdd25c,2024-11-11 20:30:40,2199.0,61.94
612d0aa627482c8ccb074983b2bd9cff,1,b9f2ee059dbec6339193ac1ebada67ac,0cc915ceb24a3a1349900412a3582a5b,2023-08-25 17:15:37,999.0,75.0
612d0aa627482c8ccb074983b2bd9cff,2,87e1caae9418d8dc23bb8410fb2269c6,8cce4a7b66b190402f1973f560984728,2023-08-26 17:15:37,4099.0,123.8
612d0aa627482c8ccb074983b2bd9cff,3,cc221c558a61187106ecb511112367c2,686046768f9705c44472233e656ab0f4,2023-08-28 17:15:37,109.0,83.61
c7e5a40f983498b533402e9f53476673,1,768c13bd67f42a3d182d337f19c04360,bfa94bbb184bb3240e880b307149a695,2024-11-25 23:51:47,16809.0,168.09
c7e5a40f983498b533402e9f53476673,2,cdcdbcd829748c3897783e4126ab32a3,87202c94556a27a8c1e3a249ab2c46a2,2024-11-20 23:51:47,1949.0,71.74
f5768dd841fe9327a7c972eac7ab2bb6,1,5c2548b6eedd850186e840efffdd77ac,15b10785b3dab58186c2c094e5134d16,2023-03-28 17:47:01,2899.0,83.64
f5768dd841fe9327a7c972eac7ab2bb6,2,8e9bd71db66673f5a48dcfcf841b5964,7605548e76147488a62512f89e9c2d1f,2023-03-29 17:47:01,3899.0,71.79
f5768dd841fe9327a7c972eac7ab2bb6,3,5df2c97172d4b7094af8d8556ac3070b,64b475aa69aabbdbd2399a58bec80678,2023-03-27 17:47:01,5649.0,72.47
6c6454641a6f115ff830a0abeb2c41da,1,fadc5b237a7d1a4c4bb2a3ea5b7afb0b,ba9dc46847f317eaad7c9a181217a0a9,2023-06-06 23:20:51,3149.0,55.59
f3ca8104b94a64054ed544cb9c7fbd68,1,491f1af3a217aaceb2b7523c412f8c5d,e030d3ea57ef3b49539d41451b64382c,2023-11-28 21:56:26,3549.0,47.05
040499755c1d7c02e211ad434cbde499,1,64efd0c0cccc3e6c6837d6da27b27463,0377d519d1bac047480afd9067119026,2023-12-17 20:41:57,11699.0,176.29
7b6512e01b2872207476c768d322b2bc,1,fce52592ae1f4dee49ca0778045c8a41,cc4ccba0b5e53dcd8e2e5f927e59539c,2024-02-08 18:00:39,3549.0,127.1
7b6512e01b2872207476c768d322b2bc,2,60fb4124556620303bcb7b9dd5b366dd,06ca801340373ff635d8f94584aae61c,2024-02-07 18:00:39,2449.0,148.12
ec32cbd200774c7d3d18aa6b8aec6ed5,1,781dc4b9741fba00bb76288e4e6f843d,1aee8095cb9cb2ea2346d7e108b48e2e,2024-03-23 17:51:29,3449.0,161.16
0fcc12f334fe90c4756f9fab778f22b1,1,b0c7cd4e1f8a415407a68916add877a1,501731e3f757a87b30fe20f7aa3c2913,2024-05-28 23:15:19,26199.0,261.99
ce54cdaa1f8445845056af1f29ad2de5,1,c66474d9abb89a41a92cba5d7af0ba3f,80da3299dbe2d783df18882367a98711,2024-09-28 17:29:20,2099.0,20.99
ce54cdaa1f8445845056af1f29ad2de5,2,e79972e189efe6547942dd5b66080fd5,4616d1e48752f4f2b74f4ff8c6f86ea7,2024-10-03 17:29:20,4549.0,122.72
ce54cdaa1f8445845056af1f29ad2de5,3,75f0a8cc7fbf4bddac3a638308090f92,46948d4dc3bf230a77f36ab03d554ac9,2024-09-28 17:29:20,4499.0,88.02
ec165dbfdee58158a95e2e85e2d92913,1,4c9c19a5ae7eb9661d3ce9add1fc4b0c,c5dfb2c3618b107f2685114d7116761c,2024-12-13 21:58:41,1509.0,46.71
ec165dbfdee58158a95e2e85e2d92913,2,6fa33d2ed7801ebaf06fbe2ab1291d42,772d8f0998e0433d36c72b81bf954dba,2024-12-12 21:58:41,13449.0,276.99
652fe6b7ff3b4269720912deb7976e39,1,0c0e451e175c2f59eb314274fad4bb82,71c99c604f47ca87223193669aad917b,2025-01-02 22:51:01,24599.0,326.58
652fe6b7ff3b4269720912deb7976e39,2,64f3d4760f94e5ace8e4b4b672f228e4,f189a5e1f1f14c85bfaba3e0c37d6d51,2025-01-01 22:51:01,4699.0,126.51
1afbc6c3c20aec78473e59e9e401bf68,1,2ef6bd871e4586d4c0ba16079b624726,c1c363766bd55b1151b67e7e74994426,2024-09-13 17:51:01,1799.0,126.29
8848c59e0f7ec4c92d84e21cbe99f4f0,1,ba56cbb0b36071e5e0ab5357045e4dd9,27e78697dd65e854aed9f43d7ac09428,2023-09-08 19:07:50,1349.0,54.57
8848c59e0f7ec4c92d84e21cbe99f4f0,2,3804db80d24d8242769975bf239b4cd1,3a822fbedae12a4387376ff61076b801,2023-09-04 19:07:50,1399.0,151.04
7dbe11bbc73222cd1ca2822cef8299ce,1,1c2f0efb07f042e4a062f605464b67ed,23e08b6b61ab63d34d86fab13dcac25f,2023-10-06 20:41:31,4309.0,101.0
afa299fd847fd257f1d6276b39916493,1,e4db187e0b74587e92425a876a653580,d0043d49dced94c1221adc384c044371,2024-05-17 21:09:49,2599.0,25.99
afa299fd847fd257f1d6276b39916493,2,5f931d78c8d0a2d910863e3e7a94b4d2,07e342b6429ec8f7a1f02804ca66da00,2024-05-16 21:09:49,699.0,39.59
d88d79cab66ce9f545b9ab2503fd9257,1,7937b875aec34f4c091dfd79d6f8aa4c,f5aa39103a86938e8a02e71a5caace7c,2024-08-24 23:09:46,3049.0,98.96
24db71a9a2daaaf1c6913c2b4e9b96f4,1,fd38cd82c51fbe436d0732d6173e1fd1,3a00187dce0e949376a5939fc799e85f,2023-03-26 23:39:41,16649.0,196.1
f98bd6ae20ae34104175346b80d7bf21,1,6b7099f22a90108259a3dd81432a75f4,6794d167a0cb3cb3468c8ad522337a0e,2023-10-19 17:31:50,46999.0,573.33
e905705a2ba0ab46cefa953280071969,1,3ee890baf74d4e32eea80fcd4af1d921,41290acbec65d77b2a7aee0a14cc86da,2023-05-03 16:48:46,809.0,160.35
e4176bd413edfd576c3eb044baa04071,1,6db77c43d0d26ce57f6ff6226663f68e,e6ee0eb6e7223972c26eb6a591283659,2023-09-12 23:43:54,6349.0,126.16
e4176bd413edfd576c3eb044baa04071,2,086b2644ee2b417f5b8aa341b0050332,5915fb3e7498de7bd1f458d5694a1f76,2023-09-14 23:43:54,17799.0,232.28
d0d49a862b08ccd33a56793132f9b252,1,4a3a3198b98c426d18c364bedada3d68,8eaeecb0e435f34064af3ddf69487706,2024-07-05 23:58:34,2549.0,136.92
10b518b56636d16d626836be263e1571,1,37c04d577062fddf2f7a048f50b25a8d,76144b30bfe67ca0301ba2ae4488f973,2024-11-05 20:20:01,7849.0,195.31
4ee1781dba9b88dcbf0f96af7839a122,1,1d07474adbed968c507b43468b4f6ed5,c05c0d10ddb3b70ab2eb2ec1df8c59f5,2024-11-19 21:58:57,349.0,62.0
